,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
6331,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220531,2022-05-31,209747,CME ,0,209,104069,29351,70620,2370,9832,6948,41553,79938,62516,24131,104069,29351,70620,2370,9832,6948,41553,79938,62516,24131,0,0,0,0,0,0,0,0,0,0,6054.0,1337.0,-119.0,163.0,-1273.0,1074.0,227.0,1118.0,5827.0,4936.0,100,28.2,67.9,2.3,9.4,6.7,39.9,76.8,60.1,23.2,100,28.2,67.9,2.3,9.4,6.7,39.9,76.8,60.1,23.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,13,12,7,9,4,26,19,37,13,12,7,9,4,26,19,0,0,0,0,0,0,0,0,24.6,68.5,33.5,73.0,24.6,68.3,31.4,71.0,24.6,68.5,33.5,73.0,24.6,68.3,31.4,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6332,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220524,2022-05-24,209747,CME ,0,209,98015,28014,70739,2207,11105,5874,41326,78820,56689,19195,98015,28014,70739,2207,11105,5874,41326,78820,56689,19195,0,0,0,0,0,0,0,0,0,0,18574.0,-5113.0,24781.0,214.0,5129.0,-1204.0,230.0,23791.0,18344.0,-5217.0,100,28.6,72.2,2.3,11.3,6.0,42.2,80.4,57.8,19.6,100,28.6,72.2,2.3,11.3,6.0,42.2,80.4,57.8,19.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,15,14,8,9,4,28,22,41,15,14,8,9,4,28,22,0,0,0,0,0,0,0,0,24.0,72.9,33.7,75.7,24.0,72.1,32.2,74.7,24.0,72.9,33.7,75.7,24.0,72.1,32.2,74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6333,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220517,2022-05-17,209747,CME ,0,209,79441,33127,45958,1993,5976,7078,41096,55029,38345,24412,79441,33127,45958,1993,5976,7078,41096,55029,38345,24412,0,0,0,0,0,0,0,0,0,0,-9635.0,704.0,-11704.0,-90.0,24.0,-3308.0,638.0,-15102.0,-10273.0,5467.0,100,41.7,57.9,2.5,7.5,8.9,51.7,69.3,48.3,30.7,100,41.7,57.9,2.5,7.5,8.9,51.7,69.3,48.3,30.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,13,12,7,7,5,23,21,36,13,12,7,7,5,23,21,0,0,0,0,0,0,0,0,37.0,58.3,44.7,63.4,37.0,58.3,42.4,62.2,37.0,58.3,44.7,63.4,37.0,58.3,42.4,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6334,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220510,2022-05-10,209747,CME ,0,209,89076,32423,57662,2083,5952,10386,40458,70131,48618,18945,89076,32423,57662,2083,5952,10386,40458,70131,48618,18945,0,0,0,0,0,0,0,0,0,0,-4334.0,-1855.0,-7534.0,-710.0,2338.0,5147.0,-227.0,-3097.0,-4107.0,-1237.0,100,36.4,64.7,2.3,6.7,11.7,45.4,78.7,54.6,21.3,100,36.4,64.7,2.3,6.7,11.7,45.4,78.7,54.6,21.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,14,12,4,8,6,24,20,39,14,12,4,8,6,24,20,0,0,0,0,0,0,0,0,32.0,69.6,38.6,74.3,32.0,69.6,36.3,72.8,32.0,69.6,38.6,74.3,32.0,69.6,36.3,72.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6335,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220503,2022-05-03,209747,CME ,0,209,93410,34278,65196,2793,3614,5239,40685,73228,52725,20182,93410,34278,65196,2793,3614,5239,40685,73228,52725,20182,0,0,0,0,0,0,0,0,0,0,-5234.0,12084.0,-7497.0,547.0,-930.0,131.0,11701.0,-6819.0,-16935.0,1585.0,100,36.7,69.8,3.0,3.9,5.6,43.6,78.4,56.4,21.6,100,36.7,69.8,3.0,3.9,5.6,43.6,78.4,56.4,21.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,15,11,6,6,6,24,20,38,15,11,6,6,6,24,20,0,0,0,0,0,0,0,0,34.6,69.2,38.9,74.1,32.5,68.5,36.1,72.2,34.6,69.2,38.9,74.1,32.5,68.5,36.1,72.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6336,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220426,2022-04-26,209747,CME ,0,209,98644,22194,72693,2246,4544,5108,28984,80047,69660,18597,98644,22194,72693,2246,4544,5108,28984,80047,69660,18597,0,0,0,0,0,0,0,0,0,0,-6272.0,-15791.0,-5620.0,578.0,-918.0,3576.0,-16131.0,-1466.0,9859.0,-4806.0,100,22.5,73.7,2.3,4.6,5.2,29.4,81.1,70.6,18.9,100,22.5,73.7,2.3,4.6,5.2,29.4,81.1,70.6,18.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,18,10,8,8,5,28,21,41,18,10,8,8,5,28,21,0,0,0,0,0,0,0,0,19.6,75.0,23.4,78.1,18.2,74.1,21.2,76.6,19.6,75.0,23.4,78.1,18.2,74.1,21.2,76.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6337,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220419,2022-04-19,209747,CME ,0,209,104916,37985,78313,1668,5462,1532,45115,81513,59801,23403,104916,37985,78313,1668,5462,1532,45115,81513,59801,23403,0,0,0,0,0,0,0,0,0,0,10095.0,11945.0,8939.0,-250.0,1483.0,-696.0,13178.0,7993.0,-3083.0,2102.0,100,36.2,74.6,1.6,5.2,1.5,43.0,77.7,57.0,22.3,100,36.2,74.6,1.6,5.2,1.5,43.0,77.7,57.0,22.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,14,8,6,7,4,23,16,33,14,8,6,7,4,23,16,0,0,0,0,0,0,0,0,33.9,73.7,38.2,76.1,33.3,73.1,36.8,75.0,33.9,73.7,38.2,76.1,33.3,73.1,36.8,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6338,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220412,2022-04-12,209747,CME ,0,209,94821,26040,69374,1918,3979,2228,31937,73520,62884,21301,94821,26040,69374,1918,3979,2228,31937,73520,62884,21301,0,0,0,0,0,0,0,0,0,0,6236.0,5412.0,10989.0,214.0,36.0,328.0,5662.0,11531.0,574.0,-5295.0,100,27.5,73.2,2.0,4.2,2.3,33.7,77.5,66.3,22.5,100,27.5,73.2,2.0,4.2,2.3,33.7,77.5,66.3,22.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,13,7,6,7,5,22,16,32,13,7,6,7,5,22,16,0,0,0,0,0,0,0,0,25.5,72.9,29.3,75.7,24.1,72.3,27.4,74.4,25.5,72.9,29.3,75.7,24.1,72.3,27.4,74.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6339,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220405,2022-04-05,209747,CME ,0,209,88585,20628,58385,1704,3943,1900,26275,61989,62310,26596,88585,20628,58385,1704,3943,1900,26275,61989,62310,26596,0,0,0,0,0,0,0,0,0,0,8301.0,5835.0,17198.0,-153.0,-4795.0,686.0,887.0,17731.0,7414.0,-9430.0,100,23.3,65.9,1.9,4.5,2.1,29.7,70.0,70.3,30.0,100,23.3,65.9,1.9,4.5,2.1,29.7,70.0,70.3,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,16,8,4,7,4,25,14,35,16,8,4,7,4,25,14,0,0,0,0,0,0,0,0,20.5,65.3,24.2,68.4,19.4,64.7,22.5,66.9,20.5,65.3,24.2,68.4,19.4,64.7,22.5,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6340,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220329,2022-03-29,209747,CME ,0,209,80284,14793,41187,1857,8738,1214,25388,44258,54896,36026,80284,14793,41187,1857,8738,1214,25388,44258,54896,36026,0,0,0,0,0,0,0,0,0,0,13245.0,4708.0,8486.0,88.0,254.0,357.0,5050.0,8931.0,8195.0,4314.0,100,18.4,51.3,2.3,10.9,1.5,31.6,55.1,68.4,44.9,100,18.4,51.3,2.3,10.9,1.5,31.6,55.1,68.4,44.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,14,9,6,6,3,23,15,32,14,9,6,6,3,23,15,0,0,0,0,0,0,0,0,22.8,50.9,27.0,53.1,21.7,49.4,24.9,51.4,22.8,50.9,27.0,53.1,21.7,49.4,24.9,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6341,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220322,2022-03-22,209747,CME ,0,209,67039,10085,32701,1769,8484,857,20338,35327,46701,31712,67039,10085,32701,1769,8484,857,20338,35327,46701,31712,0,0,0,0,0,0,0,0,0,0,-99670.0,-36251.0,-96683.0,-9773.0,650.0,-1429.0,-45374.0,-107885.0,-54296.0,8215.0,100,15.0,48.8,2.6,12.7,1.3,30.3,52.7,69.7,47.3,100,15.0,48.8,2.6,12.7,1.3,30.3,52.7,69.7,47.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,12,10,7,8,2,23,16,32,12,10,7,8,2,23,16,0,0,0,0,0,0,0,0,21.1,47.9,24.9,50.6,19.2,46.3,22.5,48.6,21.1,47.9,24.9,50.6,19.2,46.3,22.5,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6342,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220315,2022-03-15,209747,CME ,0,209,166709,46336,129384,11542,7834,2286,65712,143212,100997,23497,166709,46336,129384,11542,7834,2286,65712,143212,100997,23497,0,0,0,0,0,0,0,0,0,0,12702.0,13518.0,10.0,6166.0,4069.0,316.0,23753.0,6492.0,-11051.0,6210.0,100,27.8,77.6,6.9,4.7,1.4,39.4,85.9,60.6,14.1,100,27.8,77.6,6.9,4.7,1.4,39.4,85.9,60.6,14.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,14,14,9,9,4,29,21,41,14,14,9,9,4,29,21,0,0,0,0,0,0,0,0,30.3,72.1,35.2,81.7,27.3,70.3,29.5,76.1,30.3,72.1,35.2,81.7,27.3,70.3,29.5,76.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6343,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220308,2022-03-08,209747,CME ,0,209,154007,32818,129374,5376,3765,1970,41959,136720,112048,17287,154007,32818,129374,5376,3765,1970,41959,136720,112048,17287,0,0,0,0,0,0,0,0,0,0,-18563.0,14758.0,-11216.0,519.0,-40.0,-1766.0,15237.0,-12463.0,-33800.0,-6100.0,100,21.3,84.0,3.5,2.4,1.3,27.2,88.8,72.8,11.2,100,21.3,84.0,3.5,2.4,1.3,27.2,88.8,72.8,11.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,13,16,7,6,4,21,25,39,13,16,7,6,4,21,25,0,0,0,0,0,0,0,0,22.0,77.8,24.5,84.1,18.7,77.7,21.2,82.0,22.0,77.8,24.5,84.1,18.7,77.7,21.2,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6344,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220301,2022-03-01,209747,CME ,0,209,172570,18060,140590,4857,3805,3736,26722,149183,145848,23387,172570,18060,140590,4857,3805,3736,26722,149183,145848,23387,0,0,0,0,0,0,0,0,0,0,6592.0,-74498.0,2738.0,520.0,840.0,1599.0,-73138.0,4857.0,79730.0,1735.0,100,10.5,81.5,2.8,2.2,2.2,15.5,86.4,84.5,13.6,100,10.5,81.5,2.8,2.2,2.2,15.5,86.4,84.5,13.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,15,15,5,7,7,24,25,44,15,15,5,7,7,24,25,0,0,0,0,0,0,0,0,11.0,76.3,12.7,81.4,8.3,76.3,10.1,79.8,11.0,76.3,12.7,81.4,8.3,76.3,10.1,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6345,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220222,2022-02-22,209747,CME ,0,209,165978,92558,137852,4337,2965,2137,99860,144326,66118,21652,165978,92558,137852,4337,2965,2137,99860,144326,66118,21652,0,0,0,0,0,0,0,0,0,0,261.0,1889.0,5050.0,-1078.0,417.0,-916.0,1228.0,3056.0,-967.0,-2795.0,100,55.8,83.1,2.6,1.8,1.3,60.2,87.0,39.8,13.0,100,55.8,83.1,2.6,1.8,1.3,60.2,87.0,39.8,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,18,15,8,6,3,28,22,42,18,15,8,6,3,28,22,0,0,0,0,0,0,0,0,54.8,80.0,56.5,83.6,52.5,80.0,54.1,82.3,54.8,80.0,56.5,83.6,52.5,80.0,54.1,82.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6346,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220215,2022-02-15,209747,CME ,0,209,165717,90669,132802,5415,2548,3053,98632,141270,67085,24447,165717,90669,132802,5415,2548,3053,98632,141270,67085,24447,0,0,0,0,0,0,0,0,0,0,4425.0,5373.0,6983.0,678.0,280.0,-5260.0,6331.0,2401.0,-1906.0,2024.0,100,54.7,80.1,3.3,1.5,1.8,59.5,85.2,40.5,14.8,100,54.7,80.1,3.3,1.5,1.8,59.5,85.2,40.5,14.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,18,13,6,5,4,25,21,40,18,13,6,5,4,25,21,0,0,0,0,0,0,0,0,54.3,78.2,56.3,82.1,51.6,78.0,53.3,80.3,54.3,78.2,56.3,82.1,51.6,78.0,53.3,80.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6347,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220208,2022-02-08,209747,CME ,0,209,161292,85296,125819,4737,2268,8313,92301,138869,68991,22423,161292,85296,125819,4737,2268,8313,92301,138869,68991,22423,0,0,0,0,0,0,0,0,0,0,15933.0,22729.0,12221.0,1218.0,-3114.0,7446.0,20833.0,20885.0,-4900.0,-4952.0,100,52.9,78.0,2.9,1.4,5.2,57.2,86.1,42.8,13.9,100,52.9,78.0,2.9,1.4,5.2,57.2,86.1,42.8,13.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,17,14,7,5,4,25,22,40,17,14,7,5,4,25,22,0,0,0,0,0,0,0,0,51.7,77.6,53.9,82.2,49.2,77.6,51.2,80.8,51.7,77.6,53.9,82.2,49.2,77.6,51.2,80.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6348,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220201,2022-02-01,209747,CME ,0,209,145359,62567,113598,3519,5382,867,71468,117984,73891,27375,145359,62567,113598,3519,5382,867,71468,117984,73891,27375,0,0,0,0,0,0,0,0,0,0,24774.0,3232.0,11419.0,-202.0,1767.0,867.0,4797.0,12084.0,19977.0,12690.0,100,43.0,78.1,2.4,3.7,0.6,49.2,81.2,50.8,18.8,100,43.0,78.1,2.4,3.7,0.6,49.2,81.2,50.8,18.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,15,19,5,6,2,23,24,42,15,19,5,6,2,23,24,0,0,0,0,0,0,0,0,43.9,72.6,46.2,76.7,42.1,72.2,44.0,75.4,43.9,72.6,46.2,76.7,42.1,72.2,44.0,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6349,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220125,2022-01-25,209747,CME ,0,209,120585,59335,102179,3721,3615,0,66671,105900,53914,14685,120585,59335,102179,3721,3615,0,66671,105900,53914,14685,0,0,0,0,0,0,0,0,0,0,2848.0,4921.0,3923.0,891.0,-1940.0,-793.0,3872.0,4021.0,-1024.0,-1173.0,100,49.2,84.7,3.1,3.0,0.0,55.3,87.8,44.7,12.2,100,49.2,84.7,3.1,3.0,0.0,55.3,87.8,44.7,12.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,19,14,8,4,0,26,19,37,19,14,8,4,0,26,19,0,0,0,0,0,0,0,0,47.0,83.0,50.8,86.0,44.6,81.3,47.9,83.6,47.0,83.0,50.8,86.0,44.6,81.3,47.9,83.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6350,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220118,2022-01-18,209747,CME ,0,209,117737,54414,98256,2830,5555,793,62799,101879,54938,15858,117737,54414,98256,2830,5555,793,62799,101879,54938,15858,0,0,0,0,0,0,0,0,0,0,20673.0,11038.0,22007.0,-150.0,2841.0,471.0,13729.0,22328.0,6944.0,-1655.0,100,46.2,83.5,2.4,4.7,0.7,53.3,86.5,46.7,13.5,100,46.2,83.5,2.4,4.7,0.7,53.3,86.5,46.7,13.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,17,12,5,6,2,26,16,37,17,12,5,6,2,26,16,0,0,0,0,0,0,0,0,43.9,81.1,48.6,84.4,41.7,79.9,46.3,82.6,43.9,81.1,48.6,84.4,41.7,79.9,46.3,82.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6351,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220111,2022-01-11,209747,CME ,0,209,97064,43376,76249,2980,2714,322,49070,79551,47994,17513,97064,43376,76249,2980,2714,322,49070,79551,47994,17513,0,0,0,0,0,0,0,0,0,0,26137.0,12212.0,30393.0,364.0,412.0,-231.0,12988.0,30526.0,13149.0,-4389.0,100,44.7,78.6,3.1,2.8,0.3,50.6,82.0,49.4,18.0,100,44.7,78.6,3.1,2.8,0.3,50.6,82.0,49.4,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,15,16,7,5,1,25,19,37,15,16,7,5,1,25,19,0,0,0,0,0,0,0,0,43.2,74.1,46.2,78.6,40.6,73.2,43.6,76.4,43.2,74.1,46.2,78.6,40.6,73.2,43.6,76.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6352,MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE,220104,2022-01-04,209747,CME ,0,209,70927,31164,45856,2616,2302,553,36082,49025,34845,21902,70927,31164,45856,2616,2302,553,36082,49025,34845,21902,0,0,0,0,0,0,0,0,0,0,11645.0,7453.0,12592.0,289.0,-93.0,-727.0,7649.0,12154.0,3996.0,-509.0,100,43.9,64.7,3.7,3.2,0.8,50.9,69.1,49.1,30.9,100,43.9,64.7,3.7,3.2,0.8,50.9,69.1,49.1,30.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,16,12,6,5,1,23,17,34,16,12,6,5,1,23,17,0,0,0,0,0,0,0,0,41.3,62.3,45.0,66.5,38.3,60.5,42.1,63.9,41.3,62.3,45.0,66.5,38.3,60.5,42.1,63.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX x $2)
6353,BBG COMMODITY - CHICAGO BOARD OF TRADE,220621,2022-06-21,221602,CBT ,0,221,65170,17434,25486,2022,45267,37503,64723,65011,447,159,65170,17434,25486,2022,45267,37503,64723,65011,447,159,0,0,0,0,0,0,0,0,0,0,-22440.0,-7994.0,-8253.0,-14274.0,0.0,0.0,-22268.0,-22527.0,-172.0,87.0,100,26.8,39.1,3.1,69.5,57.5,99.3,99.8,0.7,0.2,100,26.8,39.1,3.1,69.5,57.5,99.3,99.8,0.7,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,23,16,3,7,1,32,18,47,23,16,3,7,1,32,18,0,0,0,0,0,0,0,0,76.9,83.2,90.4,96.3,76.9,81.6,88.9,94.5,76.9,83.2,90.4,96.3,76.9,81.6,88.9,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($100 X INDEX)
6354,BBG COMMODITY - CHICAGO BOARD OF TRADE,220614,2022-06-14,221602,CBT ,0,221,87610,25428,33739,16296,45267,37503,86991,87538,619,72,87610,25428,33739,16296,45267,37503,86991,87538,619,72,0,0,0,0,0,0,0,0,0,0,14478.0,916.0,844.0,14170.0,-101.0,0.0,14985.0,15014.0,-507.0,-536.0,100,29.0,38.5,18.6,51.7,42.8,99.3,99.9,0.7,0.1,100,29.0,38.5,18.6,51.7,42.8,99.3,99.9,0.7,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,31,15,8,7,1,42,21,55,31,15,8,7,1,42,21,0,0,0,0,0,0,0,0,63.0,75.8,81.4,91.8,59.1,71.9,71.7,80.7,63.0,75.8,81.4,91.8,59.1,71.9,71.7,80.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($100 X INDEX)
