,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
1847,HENRY HUB GAS SWAP - NEW YORK MERCANTILE EXCHANGE,60404,2006-04-04,03565B,NYME,1,23,1625729,252055,46014,417822,936544,1152154,1606421,1615990,19308,9739,1625729,252055,46014,417822,936544,1152154,1606421,1615990,19308,9739,0,0,0,0,0,0,0,0,0,0,-35447.0,-26915.0,-13632.0,2264.0,-15352.0,-22717.0,-40003.0,-34085.0,4556.0,-1362.0,100,15.5,2.8,25.7,57.6,70.9,98.8,99.4,1.2,0.6,100,15.5,2.8,25.7,57.6,70.9,98.8,99.4,1.2,0.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,23,18,34,93,80,130,118,136,23,18,34,93,80,130,118,0,0,0,0,0,0,0,0,26.7,29.2,41.8,44.9,12.3,20.8,19.9,28.7,26.7,29.2,41.8,44.9,12.3,20.8,19.9,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1848,HENRY HUB GAS SWAP - NEW YORK MERCANTILE EXCHANGE,60328,2006-03-28,03565B,NYME,1,23,1661176,278970,59646,415558,951896,1174871,1646424,1650075,14752,11101,1661176,278970,59646,415558,951896,1174871,1646424,1650075,14752,11101,0,0,0,0,0,0,0,0,0,0,49783.0,16895.0,1869.0,4879.0,31416.0,43313.0,53190.0,50061.0,-3407.0,-278.0,100,16.8,3.6,25.0,57.3,70.7,99.1,99.3,0.9,0.7,100,16.8,3.6,25.0,57.3,70.7,99.1,99.3,0.9,0.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,26,22,37,103,87,145,130,155,26,22,37,103,87,145,130,0,0,0,0,0,0,0,0,26.1,28.1,40.4,44.1,12.0,21.3,19.5,28.9,26.1,28.1,40.4,44.1,12.0,21.3,19.5,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1849,HENRY HUB GAS SWAP - NEW YORK MERCANTILE EXCHANGE,60321,2006-03-21,03565B,NYME,1,23,1611393,262075,57777,410679,920480,1131558,1593234,1600014,18159,11379,1611393,262075,57777,410679,920480,1131558,1593234,1600014,18159,11379,0,0,0,0,0,0,0,0,0,0,17273.0,8701.0,24075.0,-12082.0,20153.0,4518.0,16772.0,16511.0,501.0,762.0,100,16.3,3.6,25.5,57.1,70.2,98.9,99.3,1.1,0.7,100,16.3,3.6,25.5,57.1,70.2,98.9,99.3,1.1,0.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,25,18,36,95,81,135,120,141,25,18,36,95,81,135,120,0,0,0,0,0,0,0,0,25.3,28.5,40.5,44.6,12.8,21.7,20.2,29.6,25.3,28.5,40.5,44.6,12.8,21.7,20.2,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1850,HENRY HUB GAS SWAP - NEW YORK MERCANTILE EXCHANGE,60314,2006-03-14,03565B,NYME,1,23,1594120,253374,33702,422761,900327,1127040,1576462,1583503,17658,10617,1594120,253374,33702,422761,900327,1127040,1576462,1583503,17658,10617,0,0,0,0,0,0,0,0,0,0,44641.0,20273.0,6253.0,1634.0,24917.0,36707.0,46824.0,44594.0,-2183.0,47.0,100,15.9,2.1,26.5,56.5,70.7,98.9,99.3,1.1,0.7,100,15.9,2.1,26.5,56.5,70.7,98.9,99.3,1.1,0.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,24,17,35,90,78,128,116,136,24,17,35,90,78,128,116,0,0,0,0,0,0,0,0,25.3,28.8,40.3,45.4,12.6,21.9,19.9,30.9,25.3,28.8,40.3,45.4,12.6,21.9,19.9,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1851,HENRY HUB GAS SWAP - NEW YORK MERCANTILE EXCHANGE,60307,2006-03-07,03565B,NYME,1,23,1549479,233101,27449,421127,875410,1090333,1529638,1538909,19841,10570,1549479,233101,27449,421127,875410,1090333,1529638,1538909,19841,10570,0,0,0,0,0,0,0,0,0,0,68736.0,-13443.0,2929.0,33580.0,47240.0,35380.0,67377.0,71889.0,1359.0,-3153.0,100,15.0,1.8,27.2,56.5,70.4,98.7,99.3,1.3,0.7,100,15.0,1.8,27.2,56.5,70.4,98.7,99.3,1.3,0.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,27,14,35,87,77,126,114,133,27,14,35,87,77,126,114,0,0,0,0,0,0,0,0,25.5,28.4,40.1,45.5,13.1,21.2,20.6,30.9,25.5,28.4,40.1,45.5,13.1,21.2,20.6,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1852,HENRY HUB GAS SWAP - NEW YORK MERCANTILE EXCHANGE,60228,2006-02-28,03565B,NYME,1,23,1480743,246544,24520,387547,828170,1054953,1462261,1467020,18482,13723,1480743,246544,24520,387547,828170,1054953,1462261,1467020,18482,13723,0,0,0,0,0,0,0,0,0,0,-31837.0,-17271.0,-37260.0,25379.0,-36338.0,-19960.0,-28230.0,-31841.0,-3607.0,4.0,100,16.7,1.7,26.2,55.9,71.2,98.8,99.1,1.2,0.9,100,16.7,1.7,26.2,55.9,71.2,98.8,99.1,1.2,0.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,28,8,30,89,77,123,109,128,28,8,30,89,77,123,109,0,0,0,0,0,0,0,0,26.7,29.3,42.3,46.7,13.9,23.6,22.7,33.6,26.7,29.3,42.3,46.7,13.9,23.6,22.7,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1853,HENRY HUB GAS SWAP - NEW YORK MERCANTILE EXCHANGE,60221,2006-02-21,03565B,NYME,1,23,1512580,263815,61780,362168,864508,1074913,1490491,1498861,22089,13719,1512580,263815,61780,362168,864508,1074913,1490491,1498861,22089,13719,0,0,0,0,0,0,0,0,0,0,35082.0,-9933.0,-14017.0,26531.0,18131.0,20683.0,34729.0,33197.0,353.0,1885.0,100,17.4,4.1,23.9,57.2,71.1,98.5,99.1,1.5,0.9,100,17.4,4.1,23.9,57.2,71.1,98.5,99.1,1.5,0.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,26,10,29,95,82,127,115,135,26,10,29,95,82,127,115,0,0,0,0,0,0,0,0,25.9,29.3,41.5,47.3,14.1,22.9,23.7,32.8,25.9,29.3,41.5,47.3,14.1,22.9,23.7,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1854,HENRY HUB GAS SWAP - NEW YORK MERCANTILE EXCHANGE,60214,2006-02-14,03565B,NYME,1,23,1477498,273748,75797,335637,846377,1054230,1455762,1465664,21736,11834,1477498,273748,75797,335637,846377,1054230,1455762,1465664,21736,11834,0,0,0,0,0,0,0,0,0,0,71133.0,3273.0,9233.0,35954.0,32698.0,26049.0,71925.0,71236.0,-792.0,-103.0,100,18.5,5.1,22.7,57.3,71.4,98.5,99.2,1.5,0.8,100,18.5,5.1,22.7,57.3,71.4,98.5,99.2,1.5,0.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,28,9,31,91,81,125,115,132,28,9,31,91,81,125,115,0,0,0,0,0,0,0,0,25.8,30.2,41.6,48.4,15.1,23.3,24.9,34.4,25.8,30.2,41.6,48.4,15.1,23.3,24.9,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1855,HENRY HUB GAS SWAP - NEW YORK MERCANTILE EXCHANGE,60207,2006-02-07,03565B,NYME,1,23,1406365,270475,66564,299683,813679,1028181,1383837,1394428,22528,11937,1406365,270475,66564,299683,813679,1028181,1383837,1394428,22528,11937,0,0,0,0,0,0,0,0,0,0,49645.0,7184.0,-1835.0,14994.0,27959.0,37579.0,50137.0,50738.0,-492.0,-1093.0,100,19.2,4.7,21.3,57.9,73.1,98.4,99.2,1.6,0.8,100,19.2,4.7,21.3,57.9,73.1,98.4,99.2,1.6,0.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,26,10,30,86,77,120,109,126,26,10,30,86,77,120,109,0,0,0,0,0,0,0,0,25.3,30.5,41.2,48.2,16.0,24.4,26.3,35.5,25.3,30.5,41.2,48.2,16.0,24.4,26.3,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1856,HENRY HUB GAS SWAP - NEW YORK MERCANTILE EXCHANGE,60131,2006-01-31,03565B,NYME,1,23,1356720,263291,68399,284689,785720,990602,1333700,1343690,23020,13030,1356720,263291,68399,284689,785720,990602,1333700,1343690,23020,13030,0,0,0,0,0,0,0,0,0,0,-64676.0,4030.0,-1807.0,-16172.0,-54663.0,-47446.0,-66805.0,-65425.0,2129.0,749.0,100,19.4,5.0,21.0,57.9,73.0,98.3,99.0,1.7,1.0,100,19.4,5.0,21.0,57.9,73.0,98.3,99.0,1.7,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,29,10,32,86,76,123,110,129,29,10,32,86,76,123,110,0,0,0,0,0,0,0,0,25.8,30.4,40.2,48.0,16.9,24.2,26.3,35.2,25.8,30.4,40.2,48.0,16.9,24.2,26.3,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1857,HENRY HUB GAS SWAP - NEW YORK MERCANTILE EXCHANGE,60124,2006-01-24,03565B,NYME,1,23,1421396,259261,70206,300861,840383,1038048,1400505,1409115,20891,12281,1421396,259261,70206,300861,840383,1038048,1400505,1409115,20891,12281,0,0,0,0,0,0,0,0,0,0,23126.0,6935.0,6204.0,-1072.0,17504.0,20110.0,23367.0,25242.0,-241.0,-2116.0,100,18.2,4.9,21.2,59.1,73.0,98.5,99.1,1.5,0.9,100,18.2,4.9,21.2,59.1,73.0,98.5,99.1,1.5,0.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,31,13,38,91,82,133,122,140,31,13,38,91,82,133,122,0,0,0,0,0,0,0,0,24.9,28.7,40.0,45.9,16.7,22.7,25.8,34.1,24.9,28.7,40.0,45.9,16.7,22.7,25.8,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1858,HENRY HUB GAS SWAP - NEW YORK MERCANTILE EXCHANGE,60117,2006-01-17,03565B,NYME,1,23,1398270,252326,64002,301933,822879,1017938,1377138,1383873,21132,14397,1398270,252326,64002,301933,822879,1017938,1377138,1383873,21132,14397,0,0,0,0,0,0,0,0,0,0,-10835.0,-25573.0,5600.0,326.0,12965.0,-18012.0,-12282.0,-12086.0,1447.0,1251.0,100,18.0,4.6,21.6,58.8,72.8,98.5,99.0,1.5,1.0,100,18.0,4.6,21.6,58.8,72.8,98.5,99.0,1.5,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,31,9,34,86,78,125,114,132,31,9,34,86,78,125,114,0,0,0,0,0,0,0,0,25.1,28.2,39.9,45.6,17.4,22.1,26.2,34.8,25.1,28.2,39.9,45.6,17.4,22.1,26.2,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1859,HENRY HUB GAS SWAP - NEW YORK MERCANTILE EXCHANGE,60110,2006-01-10,03565B,NYME,1,23,1409105,277899,58402,301607,809914,1035950,1389420,1395959,19685,13146,1409105,277899,58402,301607,809914,1035950,1389420,1395959,19685,13146,0,0,0,0,0,0,0,0,0,0,53694.0,-14538.0,2397.0,20264.0,49710.0,30100.0,55436.0,52761.0,-1742.0,933.0,100,19.7,4.1,21.4,57.5,73.5,98.6,99.1,1.4,0.9,100,19.7,4.1,21.4,57.5,73.5,98.6,99.1,1.4,0.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,31,8,33,86,79,124,114,132,31,8,33,86,79,124,114,0,0,0,0,0,0,0,0,25.7,27.7,40.6,45.4,18.4,22.7,27.3,35.2,25.7,27.7,40.6,45.4,18.4,22.7,27.3,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1860,HENRY HUB GAS SWAP - NEW YORK MERCANTILE EXCHANGE,60103,2006-01-03,03565B,NYME,1,23,1355411,292437,56005,281343,760204,1005850,1333984,1343198,21427,12213,1355411,292437,56005,281343,760204,1005850,1333984,1343198,21427,12213,0,0,0,0,0,0,0,0,0,0,-72015.0,7114.0,-1152.0,-10393.0,-66390.0,-61959.0,-69669.0,-73504.0,-2346.0,1489.0,100,21.6,4.1,20.8,56.1,74.2,98.4,99.1,1.6,0.9,100,21.6,4.1,20.8,56.1,74.2,98.4,99.1,1.6,0.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,30,9,31,84,76,120,110,129,30,9,31,84,76,120,110,0,0,0,0,0,0,0,0,26.6,25.6,42.1,42.3,19.7,20.5,28.8,33.3,26.6,25.6,42.1,42.3,19.7,20.5,28.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1861,HENRY HUB PENULTIMATE GAS SWAP - NEW YORK MERCANTILE EXCHANGE,61226,2006-12-26,03565C,NYME,1,23,844213,168540,70616,198806,467676,564495,835022,833917,9191,10296,844213,168540,70616,198806,467676,564495,835022,833917,9191,10296,0,0,0,0,0,0,0,0,0,0,9931.0,-14728.0,422.0,561.0,18741.0,3616.0,4574.0,4599.0,5357.0,5332.0,100,20.0,8.4,23.5,55.4,66.9,98.9,98.8,1.1,1.2,100,20.0,8.4,23.5,55.4,66.9,98.9,98.8,1.1,1.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,16,13,25,40,38,68,64,70,16,13,25,40,38,68,64,0,0,0,0,0,0,0,0,44.9,41.1,65.6,61.5,19.8,20.1,28.6,27.3,44.9,41.1,65.6,61.5,19.8,20.1,28.6,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1862,HENRY HUB PENULTIMATE GAS SWAP - NEW YORK MERCANTILE EXCHANGE,61219,2006-12-19,03565C,NYME,1,23,834282,183268,70194,198245,448935,560879,830448,829318,3834,4964,834282,183268,70194,198245,448935,560879,830448,829318,3834,4964,0,0,0,0,0,0,0,0,0,0,39512.0,18762.0,2014.0,486.0,20409.0,37135.0,39657.0,39635.0,-145.0,-123.0,100,22.0,8.4,23.8,53.8,67.2,99.5,99.4,0.5,0.6,100,22.0,8.4,23.8,53.8,67.2,99.5,99.4,0.5,0.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,17,12,26,35,35,63,62,65,17,12,26,35,35,63,62,0,0,0,0,0,0,0,0,47.4,42.8,68.0,63.5,21.2,21.4,30.2,28.7,47.4,42.8,68.0,63.5,21.2,21.4,30.2,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1863,HENRY HUB PENULTIMATE GAS SWAP - NEW YORK MERCANTILE EXCHANGE,61212,2006-12-12,03565C,NYME,1,23,794770,164506,68180,197759,428526,523744,790791,789683,3979,5087,794770,164506,68180,197759,428526,523744,790791,789683,3979,5087,0,0,0,0,0,0,0,0,0,0,43980.0,26021.0,21780.0,-5400.0,23692.0,27972.0,44313.0,44352.0,-333.0,-372.0,100,20.7,8.6,24.9,53.9,65.9,99.5,99.4,0.5,0.6,100,20.7,8.6,24.9,53.9,65.9,99.5,99.4,0.5,0.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,17,10,24,35,35,61,60,63,17,10,24,35,35,61,60,0,0,0,0,0,0,0,0,48.8,44.8,68.8,66.0,20.5,22.0,28.3,29.4,48.8,44.8,68.8,66.0,20.5,22.0,28.3,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1864,HENRY HUB PENULTIMATE GAS SWAP - NEW YORK MERCANTILE EXCHANGE,61205,2006-12-05,03565C,NYME,1,23,750790,138485,46400,203159,404834,495772,746478,745331,4312,5459,750790,138485,46400,203159,404834,495772,746478,745331,4312,5459,0,0,0,0,0,0,0,0,0,0,7594.0,4676.0,-1942.0,-2191.0,4401.0,11391.0,6886.0,7258.0,708.0,336.0,100,18.4,6.2,27.1,53.9,66.0,99.4,99.3,0.6,0.7,100,18.4,6.2,27.1,53.9,66.0,99.4,99.3,0.6,0.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,19,10,25,32,33,60,59,63,19,10,25,32,33,60,59,0,0,0,0,0,0,0,0,48.4,43.3,68.3,65.2,19.2,21.9,26.9,29.2,48.4,43.3,68.3,65.2,19.2,21.9,26.9,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1865,HENRY HUB PENULTIMATE GAS SWAP - NEW YORK MERCANTILE EXCHANGE,61128,2006-11-28,03565C,NYME,1,23,743196,133809,48342,205350,400433,484381,739592,738073,3604,5123,743196,133809,48342,205350,400433,484381,739592,738073,3604,5123,0,0,0,0,0,0,0,0,0,0,-65586.0,-43067.0,-17754.0,-8577.0,-14446.0,-38968.0,-66090.0,-65299.0,504.0,-287.0,100,18.0,6.5,27.6,53.9,65.2,99.5,99.3,0.5,0.7,100,18.0,6.5,27.6,53.9,65.2,99.5,99.3,0.5,0.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,18,10,20,34,34,59,57,63,18,10,20,34,34,59,57,0,0,0,0,0,0,0,0,51.0,43.6,70.1,65.8,17.3,21.1,25.1,28.3,51.0,43.6,70.1,65.8,17.3,21.1,25.1,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1866,HENRY HUB PENULTIMATE GAS SWAP - NEW YORK MERCANTILE EXCHANGE,61121,2006-11-21,03565C,NYME,1,23,808782,176876,66096,213927,414879,523349,805682,803372,3100,5410,808782,176876,66096,213927,414879,523349,805682,803372,3100,5410,0,0,0,0,0,0,0,0,0,0,27299.0,17557.0,24871.0,2943.0,6202.0,-1238.0,26702.0,26576.0,597.0,723.0,100,21.9,8.2,26.5,51.3,64.7,99.6,99.3,0.4,0.7,100,21.9,8.2,26.5,51.3,64.7,99.6,99.3,0.4,0.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,17,15,24,39,39,66,68,74,17,15,24,39,39,66,68,0,0,0,0,0,0,0,0,53.1,40.5,69.4,60.7,20.1,20.0,28.3,28.4,53.1,40.5,69.4,60.7,20.1,20.0,28.3,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1867,HENRY HUB PENULTIMATE GAS SWAP - NEW YORK MERCANTILE EXCHANGE,61114,2006-11-14,03565C,NYME,1,23,781483,159319,41225,210984,408677,524587,778980,776796,2503,4687,781483,159319,41225,210984,408677,524587,778980,776796,2503,4687,0,0,0,0,0,0,0,0,0,0,33969.0,11528.0,7666.0,9568.0,14703.0,17127.0,35799.0,34361.0,-1830.0,-392.0,100,20.4,5.3,27.0,52.3,67.1,99.7,99.4,0.3,0.6,100,20.4,5.3,27.0,52.3,67.1,99.7,99.4,0.3,0.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,17,11,22,37,38,62,63,68,17,11,22,37,38,62,63,0,0,0,0,0,0,0,0,52.2,42.3,68.9,62.5,18.1,20.2,26.5,27.4,52.2,42.3,68.9,62.5,18.1,20.2,26.5,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1868,HENRY HUB PENULTIMATE GAS SWAP - NEW YORK MERCANTILE EXCHANGE,61107,2006-11-07,03565C,NYME,1,23,747514,147791,33559,201416,393974,507460,743181,742435,4333,5079,747514,147791,33559,201416,393974,507460,743181,742435,4333,5079,0,0,0,0,0,0,0,0,0,0,20381.0,4362.0,-3786.0,15940.0,1913.0,11833.0,22215.0,23987.0,-1834.0,-3606.0,100,19.8,4.5,26.9,52.7,67.9,99.4,99.3,0.6,0.7,100,19.8,4.5,26.9,52.7,67.9,99.4,99.3,0.6,0.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,16,10,23,36,36,61,60,64,16,10,23,36,36,61,60,0,0,0,0,0,0,0,0,53.0,43.3,69.5,62.9,17.0,20.7,25.4,27.7,53.0,43.3,69.5,62.9,17.0,20.7,25.4,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1869,HENRY HUB PENULTIMATE GAS SWAP - NEW YORK MERCANTILE EXCHANGE,61031,2006-10-31,03565C,NYME,1,23,727133,143429,37345,185476,392061,495627,720966,718448,6167,8685,727133,143429,37345,185476,392061,495627,720966,718448,6167,8685,0,0,0,0,0,0,0,0,0,0,-73106.0,-60997.0,-16081.0,-11844.0,-4467.0,-50425.0,-77308.0,-78350.0,4202.0,5244.0,100,19.7,5.1,25.5,53.9,68.2,99.2,98.8,0.8,1.2,100,19.7,5.1,25.5,53.9,68.2,99.2,98.8,0.8,1.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,14,10,19,34,35,55,57,60,14,10,19,34,35,55,57,0,0,0,0,0,0,0,0,53.9,41.5,71.1,62.5,18.5,22.0,28.2,29.3,53.9,41.5,71.1,62.5,18.5,22.0,28.2,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
1870,HENRY HUB PENULTIMATE GAS SWAP - NEW YORK MERCANTILE EXCHANGE,61024,2006-10-24,03565C,NYME,1,23,800239,204426,53426,197320,396528,546052,798274,796798,1965,3441,800239,204426,53426,197320,396528,546052,798274,796798,1965,3441,0,0,0,0,0,0,0,0,0,0,43360.0,36138.0,5986.0,3672.0,3659.0,34525.0,43469.0,44183.0,-109.0,-823.0,100,25.5,6.7,24.7,49.6,68.2,99.8,99.6,0.2,0.4,100,25.5,6.7,24.7,49.6,68.2,99.8,99.6,0.2,0.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,19,15,25,40,42,71,70,79,19,15,25,40,42,71,70,0,0,0,0,0,0,0,0,53.8,34.6,70.9,57.0,25.0,19.6,32.7,28.9,53.8,34.6,70.9,57.0,25.0,19.6,32.7,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
